,ANIO_DENUNCIA,ANIO_HECHO,CAPTURA,CONDENA,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,MUNICIPIO,PAIS,PAIS_NACIMIENTO,SEXO_VICTIMA,TOTAL_VICTIMAS,TOTAL_POBLACIÓN,TOTAL_FEMINICIDIOS,PORCENTAJE_TOTAL,PORCENTAJE_FEMINICIDIOS,MUNICIPIO_UNICO,PORCENTAJE_FEMINICIDIOS_UNICO
2611,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,NEIVA,Colombia,Colombia,FEMENINO,2,350457,25,100%,0.00713354277414918%,,
2612,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,NEIVA,Colombia,Colombia,FEMENINO,1,350457,25,100%,0.00713354277414918%,,
2613,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,La Guajira,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,RIOHACHA,Colombia,Colombia,FEMENINO,1,304987,12,100%,0.00393459393351192%,,
2614,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,SANTA MARTA,Colombia,Colombia,FEMENINO,1,524031,75,100%,0.0143121303892327%,,
2615,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,INFANCIA 6 - 11,SI,SI,SI,FUNDACIÓN,Colombia,Colombia,MASCULINO,1,57677,24,100%,0.0416110407961579%,,
2616,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,SAN ZENÓN,Colombia,Colombia,FEMENINO,1,9229,1,100%,0.0108354101202731%,,
2617,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,FUNDACIÓN,Colombia,Colombia,FEMENINO,1,57677,24,100%,0.0416110407961579%,,
2618,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,VILLAVICENCIO,Colombia,Colombia,FEMENINO,2,538527,53,100%,0.00984166067810899%,,
2619,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,VILLAVICENCIO,Colombia,Colombia,FEMENINO,1,538527,53,100%,0.00984166067810899%,,
2620,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,TERMINACIÓN ANTICIPADA,ADOLESCENTE 14 - 17,SI,NO,SI,VILLAVICENCIO,Colombia,Colombia,FEMENINO,1,538527,53,100%,0.00984166067810899%,,
2621,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,VILLAVICENCIO,Colombia,Colombia,FEMENINO,1,538527,53,100%,0.00984166067810899%,,
2622,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,VILLAVICENCIO,Colombia,Colombia,FEMENINO,1,538527,53,100%,0.00984166067810899%,,
2623,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,LEJANÍAS,Colombia,Colombia,FEMENINO,2,9229,8,100%,0.0866832809621844%,,
2624,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,PUERTO CONCORDIA,Colombia,Colombia,FEMENINO,1,23708,2,100%,0.00843597098025983%,,
2625,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,LEJANÍAS,Colombia,Colombia,FEMENINO,1,9229,8,100%,0.0866832809621844%,,
2626,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,CÚCUTA,Colombia,Colombia,FEMENINO,1,680765,30,100%,0.00440680704795341%,,
2627,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,CÚCUTA,Colombia,Colombia,FEMENINO,1,680765,30,100%,0.00440680704795341%,,
2628,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTO MAYOR DE 60,SI,NO,SI,LA ESPERANZA,Colombia,Colombia,FEMENINO,1,12609,5,100%,0.0396542152430803%,,
2629,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Putumayo,ACTIVO,TERMINACIÓN ANTICIPADA,SIN DATO,SI,NO,SI,VILLAGARZÓN,Colombia,Colombia,FEMENINO,1,21626,21,100%,0.0971053361694257%,,
2630,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Putumayo,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,PUERTO ASÍS,Colombia,Colombia,FEMENINO,1,63953,16,100%,0.0250183728675746%,,
2631,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Putumayo,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,PUERTO ASÍS,Colombia,Colombia,FEMENINO,1,63953,16,100%,0.0250183728675746%,,
2632,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,ARMENIA,Colombia,Colombia,FEMENINO,1,3765,30,100%,0.796812749003984%,,
2633,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,ADULTO MAYOR DE 60,SI,SI,SI,LA TEBAIDA,Colombia,Colombia,FEMENINO,1,47412,5,100%,0.0105458533704547%,,
2634,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,CIRCASIA,Colombia,Colombia,FEMENINO,1,31166,1,100%,0.00320862478341783%,,
2635,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,QUIMBAYA,Colombia,Colombia,FEMENINO,1,35350,3,100%,0.00848656294200849%,,
2636,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,PEREIRA,Colombia,Colombia,FEMENINO,2,481129,35,100%,0.00727455630402657%,,
2637,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,PEREIRA,Colombia,Colombia,FEMENINO,1,481129,35,100%,0.00727455630402657%,,
2638,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,BUCARAMANGA,Colombia,Colombia,FEMENINO,1,528572,70,100%,0.013243228926239%,,
2639,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,INFANCIA 6 - 11,SI,SI,SI,CURITÍ,Colombia,Colombia,FEMENINO,1,12104,1,100%,0.00826173165895572%,,
2640,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,BUCARAMANGA,Colombia,Colombia,FEMENINO,1,528572,70,100%,0.013243228926239%,,
2641,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,PRIMERA INFANCIA 0 - 5,SI,NO,SI,BUCARAMANGA,Colombia,Colombia,FEMENINO,2,528572,70,100%,0.013243228926239%,,
2642,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,NO,COYAIMA,Colombia,Colombia,FEMENINO,1,28481,4,100%,0.0140444506864225%,,
2643,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,NO,COYAIMA,Colombia,Colombia,FEMENINO,1,28481,4,100%,0.0140444506864225%,,
2644,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,FRESNO,Colombia,Colombia,FEMENINO,1,29663,3,100%,0.0101136095472474%,,
2645,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,ESPINAL,Colombia,Colombia,FEMENINO,2,75692,10,100%,0.0132114358188448%,,
2646,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2647,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2648,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2649,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2650,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,DOLORES,Colombia,Colombia,FEMENINO,1,7643,1,100%,0.01308386759126%,,
2651,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,ESPINAL,Colombia,Colombia,FEMENINO,1,75692,10,100%,0.0132114358188448%,,
2652,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,2,579803,120,100%,0.0206966849084948%,,
2653,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,PALOCABILDO,Colombia,Colombia,FEMENINO,1,9008,2,100%,0.022202486678508%,,
2654,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2655,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,TULUÁ,Colombia,Colombia,FEMENINO,1,224257,14,100%,0.00624283745880842%,,
2656,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,NO,SI,BUENAVENTURA,Colombia,Colombia,FEMENINO,1,440995,33,100%,0.00748307803943356%,,
2657,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,BUENAVENTURA,Colombia,Colombia,FEMENINO,1,440995,33,100%,0.00748307803943356%,,
2658,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,CALI,Colombia,Colombia,FEMENINO,11,2496346,444,100%,0.0177859960117708%,,
2659,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,CALI,Colombia,Venezuela,FEMENINO,1,2496346,444,100%,0.0177859960117708%,,
2660,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,PALMIRA,Colombia,Colombia,MASCULINO,1,314418,46,100%,0.0146302056498038%,,
2661,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,CALI,Colombia,Colombia,FEMENINO,1,2496346,444,100%,0.0177859960117708%,,
2662,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,CANDELARIA,Colombia,Colombia,FEMENINO,2,12589,14,100%,0.111208197632854%,,
2663,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,JAMUNDÍ,Colombia,Colombia,FEMENINO,1,132540,11,100%,0.00829938131884714%,,
2664,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,PALMIRA,Colombia,Colombia,FEMENINO,1,314418,46,100%,0.0146302056498038%,,
2665,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,YUMBO,Colombia,Colombia,FEMENINO,2,131593,30,100%,0.0227975652200345%,,
2666,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,BUENAVENTURA,Colombia,Colombia,FEMENINO,1,440995,33,100%,0.00748307803943356%,,
2667,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,CALI,Colombia,Colombia,FEMENINO,6,2496346,444,100%,0.0177859960117708%,,
2668,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,CALI,Colombia,Colombia,MASCULINO,1,2496346,444,100%,0.0177859960117708%,,
2669,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,CARTAGO,Colombia,Colombia,FEMENINO,1,135621,11,100%,0.00811083829200492%,,
2670,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,TORO,Colombia,Colombia,FEMENINO,1,16744,2,100%,0.0119445771619685%,,
2671,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,YUMBO,Colombia,Colombia,FEMENINO,1,131593,30,100%,0.0227975652200345%,,
2672,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,CALI,Colombia,Colombia,FEMENINO,6,2496346,444,100%,0.0177859960117708%,,
2673,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,CANDELARIA,Colombia,Colombia,FEMENINO,1,12589,14,100%,0.111208197632854%,,
2674,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,PALMIRA,Colombia,Colombia,FEMENINO,1,314418,46,100%,0.0146302056498038%,,
2675,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,PRIMERA INFANCIA 0 - 5,SI,NO,SI,CALI,Colombia,Colombia,MASCULINO,1,2496346,444,100%,0.0177859960117708%,,
2676,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,PRIMERA INFANCIA 0 - 5,SI,NO,SI,TORO,Colombia,Colombia,FEMENINO,1,16744,2,100%,0.0119445771619685%,,
2677,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,CALI,Colombia,Colombia,FEMENINO,3,2496346,444,100%,0.0177859960117708%,,
2678,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,PALMIRA,Colombia,Colombia,FEMENINO,2,314418,46,100%,0.0146302056498038%,,
2679,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,CALI,Colombia,Colombia,FEMENINO,1,2496346,444,100%,0.0177859960117708%,,
2680,2018,2018,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADOLESCENTE 14 - 17,NO,NO,SI,YARUMAL,Colombia,Colombia,FEMENINO,1,49654,3,100%,0.00604180932049785%,,
2681,2018,2018,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,NO,NO,SI,YARUMAL,Colombia,Colombia,FEMENINO,1,49654,3,100%,0.00604180932049785%,,
2682,2019,2017,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,SIN DATO,NO,NO,SI,BARRANQUILLA,Colombia,,MASCULINO,1,1239804,86,100%,0.00693658029817616%,,
2683,2019,2017,SI,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,FACATATIVÁ,Colombia,,FEMENINO,1,144149,11,100%,0.00763099293092564%,,
2684,2019,2018,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2685,2019,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,SANTA MARTA,Colombia,Colombia,FEMENINO,1,524031,75,100%,0.0143121303892327%,,
2686,2019,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,ARMENIA,Colombia,Colombia,FEMENINO,1,3765,30,100%,0.796812749003984%,,
2687,2019,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,CALI,Colombia,Colombia,FEMENINO,1,2496346,444,100%,0.0177859960117708%,,
2688,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,MEDELLÍN,Colombia,,FEMENINO,1,2569007,215,100%,0.00836899237721034%,,
2689,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,MEDELLÍN,Colombia,,FEMENINO,1,2569007,215,100%,0.00836899237721034%,,
2690,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,NO,SI,MEDELLÍN,Colombia,Colombia,FEMENINO,1,2569007,215,100%,0.00836899237721034%,,
2691,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,BARRANQUILLA,Colombia,Colombia,FEMENINO,1,1239804,86,100%,0.00693658029817616%,,
2692,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,ADOLESCENTE 14 - 17,SI,NO,SI,"BOGOTÁ, D.C.",Colombia,,FEMENINO,1,8380801,884,100%,0.0105479177944924%,,
2693,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,"BOGOTÁ, D.C.",Colombia,,FEMENINO,1,8380801,884,100%,0.0105479177944924%,,
2694,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,"BOGOTÁ, D.C.",Colombia,Colombia,FEMENINO,1,8380801,884,100%,0.0105479177944924%,,
2695,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,BECERRIL,Colombia,Colombia,FEMENINO,1,13116,1,100%,0.00762427569380909%,,
2696,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,LA JAGUA DE IBIRICO,Colombia,Colombia,FEMENINO,1,22440,4,100%,0.017825311942959%,,
2697,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,NEIVA,Colombia,,FEMENINO,1,350457,25,100%,0.00713354277414918%,,
2698,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,SANTA MARTA,Colombia,Colombia,FEMENINO,1,524031,75,100%,0.0143121303892327%,,
2699,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,CIÉNAGA,Colombia,,FEMENINO,1,105807,14,100%,0.0132316387384578%,,
2700,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,PLATO,Colombia,,FEMENINO,1,62904,11,100%,0.0174869642630039%,,
2701,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,FLORIDABLANCA,Colombia,Venezuela,FEMENINO,1,267936,20,100%,0.00746446912695569%,,
2702,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,IBAGUÉ,Colombia,,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2703,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,MARIQUITA,Colombia,Colombia,FEMENINO,1,33348,4,100%,0.0119947223221782%,,
2704,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,PLANADAS,Colombia,Colombia,FEMENINO,1,30165,8,100%,0.0265208022542682%,,
2705,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,ROVIRA,Colombia,Colombia,FEMENINO,1,20164,5,100%,0.0247966673279111%,,
2706,2019,2019,NO,NO,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Cundinamarca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,SOACHA,Colombia,Colombia,FEMENINO,1,567546,38,100%,0.00669549252395401%,,
2707,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Cundinamarca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,ANOLAIMA,Colombia,Colombia,FEMENINO,1,11788,1,100%,0.00848320325755005%,,
2708,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR LA CALIDAD DE SERVIDOR PUBLICO. ART. 104B L.A,Tolima,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,IBAGUÉ,Colombia,Colombia,MASCULINO,1,579803,120,100%,0.0206966849084948%,,
2709,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR LA CALIDAD DE SERVIDOR PUBLICO. ART. 104B L.A,Tolima,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,IBAGUÉ,Colombia,Colombia,FEMENINO,1,579803,120,100%,0.0206966849084948%,,
2710,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,SEGOVIA,Colombia,Colombia,FEMENINO,1,42716,6,100%,0.0140462590130162%,,
2711,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,MEDELLÍN,Colombia,,FEMENINO,2,2569007,215,100%,0.00836899237721034%,,
2712,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,EL SANTUARIO,Colombia,Colombia,FEMENINO,1,27359,2,100%,0.00731020870645857%,,
